ID,START TIME,END TIME,AREA ID,AREA NAME,HOUSE ID,HOUSE NAME,TYPE
14178,2017-08-18 09:33:18.807243,2017-08-18 11:07:48.193000,15,Maryland plaza,724,724 E Marlette Ave,HOUSE,
14174,2017-08-18 08:20:37.263060,2017-08-18 11:08:35.954000,15,Maryland plaza,728,718 E Claremont St,HOUSE,
14191,2017-08-18 14:12:15.548361,2017-08-18 16:56:15.476000,3,Hoffman Terrace,132,2501 E Campbell Ave,HOUSE,
14193,2017-08-18 14:12:24.880571,2017-08-18 16:56:22.048000,3,Hoffman Terrace,135,2524 E Roma Ave,HOUSE,
14182,2017-08-18 10:30:56.608195,2017-08-18 11:27:10.334000,15,Maryland plaza,751,6214 N 10th St,HOUSE,
14184,2017-08-18 11:15:12.123003,2017-08-18 11:27:13.538000,15,Maryland plaza,783,6208 N 10th St,HOUSE,
14192,2017-08-18 14:12:20.982007,2017-08-18 16:56:30.075000,3,Hoffman Terrace,134,2520 E Roma Ave,HOUSE,
14179,2017-08-18 09:33:37.356803,2017-08-18 11:41:09.554000,15,Maryland plaza,725,730 E Marlette Ave,HOUSE,
14228,2017-08-18 17:05:57.939109,2017-08-18 21:17:49.160000,3,Hoffman Terrace,194,2536 E Devonshire Ave,HOUSE,
14205,2017-08-18 14:18:16.317300,2017-08-18 17:02:15.160000,3,Hoffman Terrace,197,2503 E Devonshire Ave,HOUSE,
14251,2017-08-18 21:02:32.388975,2017-08-18 22:33:08.036000,3,Hoffman Terrace,162,2519 E Montecito Ave,HOUSE,
14221,2017-08-18 15:36:12.849234,2017-08-18 19:16:38.634000,3,Hoffman Terrace,150,2519 E Turney Ave,HOUSE,
14181,2017-08-18 09:48:06.236990,2017-08-18 11:45:25.282000,15,Maryland plaza,726,719 E Marlette Ave,HOUSE,
14180,2017-08-18 09:46:04.413792,2017-08-18 11:56:16.393000,15,Maryland plaza,750,6222 N 10th St,HOUSE,
14214,2017-08-18 14:22:50.933687,2017-08-18 17:05:34.471000,3,Hoffman Terrace,193,2530 E Devonshire Ave,HOUSE,
14248,2017-08-18 20:15:04.582777,2017-08-18 21:20:26.659000,3,Hoffman Terrace,167,2520 E Glenrosa Ave,HOUSE,
14183,2017-08-18 11:15:04.863928,2017-08-18 11:57:57.979000,15,Maryland plaza,782,6202 N 10th St,HOUSE,
14187,2017-08-18 11:42:07.027875,2017-08-18 12:37:21.341000,15,Maryland plaza,739,907 E Rose Ln,HOUSE,
14186,2017-08-18 11:42:03.461065,2017-08-18 12:46:50.054000,15,Maryland plaza,737,821 E Rose Ln,HOUSE,
14255,2017-08-18 21:30:18.251288,2017-08-18 23:59:14.033000,3,Hoffman Terrace,153,2535 E Turney Ave,HOUSE,
14278,2017-08-19 16:05:07.206934,2017-08-19 19:12:29.310000,6,Myrtle Park/Yaple Park/Turney Trac,432,208 W Roma Ave,HOUSE,
14260,2017-08-18 21:50:31.882854,2017-08-18 23:59:18.528000,3,Hoffman Terrace,154,2539 E Turney Ave,HOUSE,
14216,2017-08-18 14:23:34.524906,2017-08-18 17:10:34.313000,3,Hoffman Terrace,182,2507 E Heatherbrae Dr,HOUSE,
14218,2017-08-18 15:31:05.034698,2017-08-18 21:26:00.029000,3,Hoffman Terrace,185,2523 E Heatherbrae Dr,HOUSE,
14210,2017-08-18 14:20:58.381570,2017-08-18 19:23:42.603000,3,Hoffman Terrace,207,2536 E Monterosa St,HOUSE,
14244,2017-08-18 19:17:05.984753,2017-08-18 22:43:56.115000,3,Hoffman Terrace,152,2529 E Turney Ave,HOUSE,
14259,2017-08-18 21:50:23.733235,2017-08-19 00:06:28.509000,3,Hoffman Terrace,142,2539 E Roma Ave,HOUSE,
14235,2017-08-18 18:07:19.178614,2017-08-18 19:45:42.655000,3,Hoffman Terrace,173,2513 E Glenrosa Ave,HOUSE,
14237,2017-08-18 18:14:59.568441,2017-08-18 21:26:06.008000,3,Hoffman Terrace,188,2539 E Heatherbrae Dr,HOUSE,
14197,2017-08-18 14:14:53.723332,2017-08-18 19:51:25.363000,3,Hoffman Terrace,155,2514 E Montecito Ave,HOUSE,
14206,2017-08-18 14:18:27.558851,2017-08-18 17:13:55.755000,3,Hoffman Terrace,198,2507 E Devonshire Ave,HOUSE,
14269,2017-08-19 14:46:44.927148,2017-08-19 15:57:04.725000,6,Myrtle Park/Yaple Park/Turney Trac,675, 315 W Roma Ave,HOUSE,
14230,2017-08-18 17:14:17.896924,2017-08-18 21:26:12.043000,3,Hoffman Terrace,195,2540 E Devonshire Ave,HOUSE,
14254,2017-08-18 21:26:37.678997,2017-08-18 23:03:51.732000,3,Hoffman Terrace,171,2546 E Glenrosa Ave,HOUSE,
14261,2017-08-18 23:35:07.818365,2017-08-19 00:18:38.077000,3,Hoffman Terrace,143,2545 E Roma Ave,HOUSE,
14245,2017-08-18 19:25:59.508556,2017-08-18 21:26:16.988000,3,Hoffman Terrace,196,2546 E Devonshire Ave,HOUSE,
14241,2017-08-18 19:13:42.346430,2017-08-19 00:18:38.077000,3,Hoffman Terrace,141,2535 E Roma Ave,HOUSE,
14212,2017-08-18 14:21:22.903151,2017-08-18 15:30:37.185000,3,Hoffman Terrace,192,2514 E Devonshire Ave,HOUSE,
14252,2017-08-18 21:06:36.417731,2017-08-18 23:08:45.957000,3,Hoffman Terrace,164,2527 E Montecito Ave,HOUSE,
14200,2017-08-18 14:16:40.334131,2017-08-18 17:32:16.768000,3,Hoffman Terrace,211,2519 E Monterosa St,HOUSE,
14207,2017-08-18 14:18:41.163787,2017-08-18 15:31:41.018000,3,Hoffman Terrace,204,2508 E Monterosa St,HOUSE,
14190,2017-08-18 14:07:50.270220,2017-08-19 00:18:38.077000,3,Hoffman Terrace,,,MAIN,
14196,2017-08-18 14:14:37.266595,2017-08-18 15:35:51.155000,3,Hoffman Terrace,148,2501 E Turney Ave,HOUSE,
14247,2017-08-18 20:14:47.271600,2017-08-18 23:22:34.218000,3,Hoffman Terrace,161,2513 E Montecito Ave,HOUSE,
14195,2017-08-18 14:13:39.770090,2017-08-18 15:44:51.360000,3,Hoffman Terrace,138,2513 E Roma Ave,HOUSE,
14213,2017-08-18 14:22:34.125810,2017-08-18 16:05:44.984000,3,Hoffman Terrace,191,2508 E Devonshire Ave,HOUSE,
14202,2017-08-18 14:17:14.576016,2017-08-18 16:11:05.306000,3,Hoffman Terrace,213,2535 E Monterosa St,HOUSE,
14208,2017-08-18 14:20:07.625849,2017-08-18 16:50:42.143000,3,Hoffman Terrace,205,2520 E Monterosa St,HOUSE,
14262,2017-08-19 14:26:23.535186,2017-08-19 22:30:46.170000,6,Myrtle Park/Yaple Park/Turney Trac,,,MAIN,
14209,2017-08-18 14:20:14.074478,2017-08-18 16:50:46.136000,3,Hoffman Terrace,206,2524 E Monterosa St,HOUSE,
14270,2017-08-19 15:03:07.932062,2017-08-19 16:03:07.708000,6,Myrtle Park/Yaple Park/Turney Trac,426,217 W Campbell Ave,HOUSE,
14253,2017-08-18 21:20:48.075238,2017-08-18 23:22:39.676000,3,Hoffman Terrace,163,2523 E Montecito Ave,HOUSE,
14198,2017-08-18 14:16:12.678451,2017-08-18 18:11:57.591000,3,Hoffman Terrace,209,2507 E Monterosa St,HOUSE,
14199,2017-08-18 14:16:27.222983,2017-08-18 18:12:02.660000,3,Hoffman Terrace,210,2513 E Monterosa St,HOUSE,
14229,2017-08-18 17:14:13.007968,2017-08-18 20:17:18.524000,3,Hoffman Terrace,203,2539 E Devonshire Ave,HOUSE,
14201,2017-08-18 14:17:06.061500,2017-08-18 18:12:08.468000,3,Hoffman Terrace,212,2523 E Monterosa St,HOUSE,
14264,2017-08-19 14:32:39.768570,2017-08-19 16:59:19.117000,6,Myrtle Park/Yaple Park/Turney Trac,438,213 W Roma Ave,HOUSE,
14203,2017-08-18 14:17:24.466340,2017-08-18 18:12:12.333000,3,Hoffman Terrace,214,2539 E Monterosa St,HOUSE,
14225,2017-08-18 17:02:29.563389,2017-08-18 20:17:22.007000,3,Hoffman Terrace,201,2529 E Devonshire Ave,HOUSE,
14204,2017-08-18 14:17:41.063116,2017-08-18 18:12:16.006000,3,Hoffman Terrace,215,2545 E Monterosa St,HOUSE,
14223,2017-08-18 16:51:01.368783,2017-08-18 18:47:20.610000,3,Hoffman Terrace,208,2546 E Monterosa St,HOUSE,
14215,2017-08-18 14:23:12.519342,2017-08-18 20:26:04.335000,3,Hoffman Terrace,184,2519 E Heatherbrae Dr,HOUSE,
14226,2017-08-18 17:02:39.814502,2017-08-18 18:47:33.401000,3,Hoffman Terrace,202,2535 E Devonshire Ave,HOUSE,
14231,2017-08-18 18:07:06.970636,2017-08-18 19:00:02.380000,3,Hoffman Terrace,178,2508 E Heatherbrae Dr,HOUSE,
14234,2017-08-18 18:07:15.254685,2017-08-18 20:26:18.507000,3,Hoffman Terrace,172,2507 E Glenrosa Ave,HOUSE,
14257,2017-08-18 21:39:16.925392,2017-08-18 23:22:44.173000,3,Hoffman Terrace,165,2535 E Montecito Ave,HOUSE,
14249,2017-08-18 20:17:18.190088,2017-08-18 23:26:52.111000,3,Hoffman Terrace,168,2524 E Glenrosa Ave,HOUSE,
14233,2017-08-18 18:07:12.069595,2017-08-18 21:49:54.863000,3,Hoffman Terrace,180,2530 E Heatherbrae Dr,HOUSE,
14232,2017-08-18 18:07:08.921760,2017-08-18 20:27:17.467000,3,Hoffman Terrace,179,2514 E Heatherbrae Dr,HOUSE,
14219,2017-08-18 15:35:03.718085,2017-08-18 19:02:37.527000,3,Hoffman Terrace,199,2519 E Devonshire Ave,HOUSE,
14279,2017-08-19 16:05:11.256369,2017-08-19 19:42:34.643000,6,Myrtle Park/Yaple Park/Turney Trac,431,210 W Roma Ave,HOUSE,
14217,2017-08-18 15:30:57.243143,2017-08-18 19:02:44.497000,3,Hoffman Terrace,183,2513 E Heatherbrae Dr,HOUSE,
14239,2017-08-18 19:00:25.028701,2017-08-18 21:49:58.085000,3,Hoffman Terrace,177,2539 E Glenrosa Ave,HOUSE,
14211,2017-08-18 14:21:07.108916,2017-08-18 20:36:32.537000,3,Hoffman Terrace,181,2503 E Heatherbrae Dr,HOUSE,
14250,2017-08-18 20:17:26.987482,2017-08-18 23:26:56.842000,3,Hoffman Terrace,169,2530 E Glenrosa Ave,HOUSE,
14227,2017-08-18 17:05:50.297787,2017-08-18 20:36:36.970000,3,Hoffman Terrace,186,2529 E Heatherbrae Dr,HOUSE,
14242,2017-08-18 19:16:58.561485,2017-08-18 20:54:05.847000,3,Hoffman Terrace,151,2523 E Turney Ave,HOUSE,
14273,2017-08-19 15:30:37.674824,2017-08-19 16:22:14.252000,6,Myrtle Park/Yaple Park/Turney Trac,440,202 W Turney Ave,HOUSE,
14246,2017-08-18 20:14:40.529761,2017-08-18 21:02:14.898000,3,Hoffman Terrace,166,2508 E Glenrosa Ave,HOUSE,
14266,2017-08-19 14:32:53.181828,2017-08-19 16:03:12.983000,6,Myrtle Park/Yaple Park/Turney Trac,427,211 W Campbell Ave,HOUSE,
14236,2017-08-18 18:07:24.238238,2017-08-18 21:50:03.717000,3,Hoffman Terrace,174,2519 E Glenrosa Ave,HOUSE,
14240,2017-08-18 19:00:29.834763,2017-08-18 21:50:05.987000,3,Hoffman Terrace,175,2523 E Glenrosa Ave,HOUSE,
14274,2017-08-19 15:30:41.554651,2017-08-19 17:16:23.837000,6,Myrtle Park/Yaple Park/Turney Trac,442,208 W Turney Ave,HOUSE,
14258,2017-08-18 21:41:18.494713,2017-08-18 23:58:46.233000,3,Hoffman Terrace,159,2544 E Montecito Ave,HOUSE,
14220,2017-08-18 15:36:06.773554,2017-08-18 21:56:35.284000,3,Hoffman Terrace,156,2524 E Montecito Ave,HOUSE,
14243,2017-08-18 19:17:02.346361,2017-08-18 23:59:05.287000,3,Hoffman Terrace,157,2528 E Montecito Ave,HOUSE,
14256,2017-08-18 21:30:36.101304,2017-08-18 23:59:09.773000,3,Hoffman Terrace,158,2540 E Montecito Ave,HOUSE,
14276,2017-08-19 16:05:00.620573,2017-08-19 18:33:34.714000,6,Myrtle Park/Yaple Park/Turney Trac,434,202 W Roma Ave,HOUSE,
14268,2017-08-19 14:46:40.204311,2017-08-19 16:00:12.859000,6,Myrtle Park/Yaple Park/Turney Trac,422,311 W Roma Ave,HOUSE,
14265,2017-08-19 14:32:46.597547,2017-08-19 15:43:12.273000,6,Myrtle Park/Yaple Park/Turney Trac,428,209 W Campbell Ave,HOUSE,
14271,2017-08-19 15:03:11.995194,2017-08-19 15:47:36.652000,6,Myrtle Park/Yaple Park/Turney Trac,425,221 W Campbell Ave,HOUSE,
14267,2017-08-19 14:46:36.603140,2017-08-19 16:00:15.345000,6,Myrtle Park/Yaple Park/Turney Trac,423,307 W Roma Ave,HOUSE,
14272,2017-08-19 15:18:16.434845,2017-08-19 15:52:58.355000,6,Myrtle Park/Yaple Park/Turney Trac,424,310 W Roma Ave,HOUSE,
14275,2017-08-19 16:00:34.561257,2017-08-19 17:04:41.446000,6,Myrtle Park/Yaple Park/Turney Trac,672, 501 W Minnezona Ave,HOUSE,
14263,2017-08-19 14:32:32.619323,2017-08-19 16:03:01.847000,6,Myrtle Park/Yaple Park/Turney Trac,439,215 W Roma Ave,HOUSE,
14280,2017-08-19 16:05:16.603810,2017-08-19 18:40:01.402000,6,Myrtle Park/Yaple Park/Turney Trac,429,222 W Roma Ave,HOUSE,
14281,2017-08-19 16:05:23.704205,2017-08-19 16:59:05.624000,6,Myrtle Park/Yaple Park/Turney Trac,430,218 W Roma Ave,HOUSE,
14282,2017-08-19 16:59:26.202277,2017-08-19 18:14:00.622000,6,Myrtle Park/Yaple Park/Turney Trac,670,209 W Roma Ave,HOUSE,
14283,2017-08-19 17:05:12.977810,2017-08-19 17:35:58.203000,6,Myrtle Park/Yaple Park/Turney Trac,416,619 W Minnezona Ave,HOUSE,
14284,2017-08-19 17:19:25.804413,2017-08-19 19:42:29.708000,6,Myrtle Park/Yaple Park/Turney Trac,441,204 W Turney Ave,HOUSE,
14285,2017-08-19 17:36:25.384464,2017-08-19 18:56:06.569000,6,Myrtle Park/Yaple Park/Turney Trac,674, 515 W Campbell Ave,HOUSE,
14286,2017-08-19 17:36:27.623122,2017-08-19 18:58:54.938000,6,Myrtle Park/Yaple Park/Turney Trac,417,501 W Campbell Ave,HOUSE,
14287,2017-08-19 18:14:17.934005,2017-08-19 18:48:52.897000,6,Myrtle Park/Yaple Park/Turney Trac,437,205 W Roma Ave,HOUSE,
14288,2017-08-19 18:49:10.270254,2017-08-19 19:32:05.881000,6,Myrtle Park/Yaple Park/Turney Trac,436,203 W Roma Ave,HOUSE,
14289,2017-08-19 18:59:14.283455,2017-08-19 19:21:30.640000,6,Myrtle Park/Yaple Park/Turney Trac,420,519 W Roma Ave,HOUSE,
14290,2017-08-19 19:21:48.126628,2017-08-19 19:49:56.229000,6,Myrtle Park/Yaple Park/Turney Trac,419,515 W Roma Ave,HOUSE,
14291,2017-08-19 19:40:49.910921,2017-08-19 20:04:23.485000,6,Myrtle Park/Yaple Park/Turney Trac,418,505 W Roma Ave,HOUSE,
14277,2017-08-19 16:05:02.342915,2017-08-19 19:42:39.618000,6,Myrtle Park/Yaple Park/Turney Trac,433,204 W Roma Ave,HOUSE,
14342,2017-08-21 22:30:10.452201,2017-08-22 04:39:53.547000,5,Tres Palmas,401,3501 N 25th St,HOUSE,
14349,2017-08-21 23:47:54.748905,2017-08-22 01:18:09.976000,13,Arcadia Villa,597,4101 East Medlock Drive,HOUSE,
14317,2017-08-21 15:21:10.247453,2017-08-21 19:59:39.768000,5,Tres Palmas,372,2514 E Whitton Ave,HOUSE,
14305,2017-08-21 13:00:47.380262,2017-08-22 04:39:53.547000,5,Tres Palmas,,,MAIN,
14348,2017-08-21 23:47:52.380986,2017-08-22 01:18:12.102000,13,Arcadia Villa,594,4112 East Pasadena Avenue,HOUSE,
14323,2017-08-21 19:16:01.285738,2017-08-21 20:15:14.257000,13,Arcadia Villa,586,4173 East Medlock Drive,HOUSE,
14298,2017-08-19 20:04:39.455914,2017-08-19 20:19:27.664000,6,Myrtle Park/Yaple Park/Turney Trac,421,355 W Roma Ave,HOUSE,
14330,2017-08-21 20:15:02.504800,2017-08-21 20:39:27.065000,13,Arcadia Villa,587,4133 East Pasadena Avenue,HOUSE,
14385,2017-08-23 23:33:00.409110,2017-08-24 00:42:48.341000,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
14299,2017-08-19 20:16:40.253793,2017-08-19 21:01:55.913000,6,Myrtle Park/Yaple Park/Turney Trac,671, 231 W Turney Ave,HOUSE,
14344,2017-08-21 22:36:30.641138,2017-08-22 01:33:40.852000,5,Tres Palmas,379,2433 E Whitton Ave,HOUSE,
14296,2017-08-19 19:44:34.308574,2017-08-19 21:02:05.399000,6,Myrtle Park/Yaple Park/Turney Trac,414,220 W Glenrosa Ave,HOUSE,
14294,2017-08-19 19:44:27.665623,2017-08-19 21:14:27.598000,6,Myrtle Park/Yaple Park/Turney Trac,408,204 W Montecito Ave,HOUSE,
14351,2017-08-22 00:16:06.269884,2017-08-22 01:38:30.209000,5,Tres Palmas,390,2417 E Mitchell Dr,HOUSE,
14295,2017-08-19 19:44:31.142682,2017-08-19 21:20:12.986000,6,Myrtle Park/Yaple Park/Turney Trac,415,204 W Glenrosa Ave,HOUSE,
14332,2017-08-21 20:39:38.225216,2017-08-21 20:51:40.408000,13,Arcadia Villa,593,4116 East Camelback Road,HOUSE,
14300,2017-08-19 20:24:42.002497,2017-08-19 21:34:35.311000,6,Myrtle Park/Yaple Park/Turney Trac,435,201 W Roma Ave,HOUSE,
14301,2017-08-19 20:49:01.348093,2017-08-19 21:34:39.593000,6,Myrtle Park/Yaple Park/Turney Trac,405,302 W Montecito Ave,HOUSE,
14331,2017-08-21 20:39:31.574732,2017-08-21 20:51:46.779000,13,Arcadia Villa,592,4110 East Camelback Road,HOUSE,
14292,2017-08-19 19:44:19.128084,2017-08-19 21:39:35.249000,6,Myrtle Park/Yaple Park/Turney Trac,407,211 W Turney Ave,HOUSE,
14304,2017-08-19 21:20:16.693657,2017-08-19 22:09:57.057000,6,Myrtle Park/Yaple Park/Turney Trac,410,221 W Montecito Ave,HOUSE,
14297,2017-08-19 19:44:37.550111,2017-08-19 22:22:34.741000,6,Myrtle Park/Yaple Park/Turney Trac,411,213 W Montecito Ave,HOUSE,
14328,2017-08-21 19:57:13.377928,2017-08-21 21:10:07.508000,5,Tres Palmas,397,3401 N 25th St,HOUSE,
14303,2017-08-19 20:59:06.485751,2017-08-19 22:28:03.547000,6,Myrtle Park/Yaple Park/Turney Trac,409,225 W Montecito Ave,HOUSE,
14293,2017-08-19 19:44:22.276655,2017-08-19 22:30:46.170000,6,Myrtle Park/Yaple Park/Turney Trac,406,219 W Turney Ave,HOUSE,
14302,2017-08-19 20:55:53.503752,2017-08-19 22:30:46.170000,6,Myrtle Park/Yaple Park/Turney Trac,412,209 W Montecito Ave,HOUSE,
14370,2017-08-23 18:42:57.866372,2017-08-23 21:14:45.348000,4,Grovemont,368,5713 N 21st Pl,HOUSE,
14362,2017-08-22 04:09:28.633181,2017-08-22 06:14:02.054000,13,Arcadia Villa,600,5120 North 41st Street,HOUSE,
14389,2017-08-24 00:09:24.959388,2017-08-24 02:03:34.262000,4,Grovemont,306,2038 E Montebello Ave,HOUSE,
14327,2017-08-21 19:51:57.759840,2017-08-21 21:28:51.964000,5,Tres Palmas,388,2418 E Mitchell Dr,HOUSE,
14361,2017-08-22 04:09:26.756510,2017-08-22 06:14:03.717000,13,Arcadia Villa,599,5112 North 41st Street,HOUSE,
14306,2017-08-21 13:13:05.210005,2017-08-21 14:09:59.635000,5,Tres Palmas,375,2517 E Whitton Ave,HOUSE,
14324,2017-08-21 19:51:44.125376,2017-08-22 01:51:09.074000,5,Tres Palmas,382,2403 E Whitton Ave,HOUSE,
14308,2017-08-21 13:13:14.412936,2017-08-21 14:31:29.344000,5,Tres Palmas,385,2442 E Mitchell Dr,HOUSE,
14334,2017-08-21 20:51:49.990398,2017-08-21 22:12:46.428000,13,Arcadia Villa,589,4164 East Camelback Road,HOUSE,
14368,2017-08-23 18:42:47.180771,2017-08-23 21:16:57.350000,4,Grovemont,296,5714 N 21st Pl,HOUSE,
14309,2017-08-21 13:13:21.519407,2017-08-21 14:34:26.169000,5,Tres Palmas,393,2441 E Mitchell Dr,HOUSE,
14333,2017-08-21 20:40:02.307445,2017-08-21 22:19:35.496000,13,Arcadia Villa,588,4148 East Camelback Road,HOUSE,
14311,2017-08-21 14:15:25.368700,2017-08-21 15:14:37.225000,5,Tres Palmas,394,2449 E Mitchell Dr,HOUSE,
14326,2017-08-21 19:51:56.786831,2017-08-22 01:51:10.990000,5,Tres Palmas,380,2423 E Whitton Ave,HOUSE,
14358,2017-08-22 02:45:38.003026,2017-08-22 06:14:06.325000,13,Arcadia Villa,666,4132 E Pasadena Ave,HOUSE,
14307,2017-08-21 13:13:10.191756,2017-08-21 15:18:15.028000,5,Tres Palmas,384,2450 E Mitchell Dr,HOUSE,
14336,2017-08-21 21:30:31.236924,2017-08-22 01:51:15.039000,5,Tres Palmas,387,2426 E Mitchell Dr,HOUSE,
14310,2017-08-21 13:22:18.664839,2017-08-21 15:21:07.178000,5,Tres Palmas,370,2536 E Whitton Ave,HOUSE,
14316,2017-08-21 15:18:17.067694,2017-08-21 16:00:17.916000,5,Tres Palmas,383,3518 N 25th St,HOUSE,
14350,2017-08-22 00:07:33.983305,2017-08-22 02:45:21.483000,13,Arcadia Villa,596,4111 East Medlock Drive,HOUSE,
14313,2017-08-21 15:14:43.071376,2017-08-21 16:12:45.009000,5,Tres Palmas,399,3417 N 25th St,HOUSE,
14329,2017-08-21 20:00:34.261718,2017-08-21 22:26:59.015000,5,Tres Palmas,369,2549 E Clarendon Ave,HOUSE,
14314,2017-08-21 15:14:49.708403,2017-08-21 16:12:50.579000,5,Tres Palmas,398,3409 N 25th St,HOUSE,
14312,2017-08-21 14:31:34.774594,2017-08-21 16:32:20.176000,5,Tres Palmas,378,2441 E Whitton Ave,HOUSE,
14363,2017-08-22 06:13:57.283508,2017-08-22 07:05:27.615000,13,Arcadia Villa,665,5119 N 41st St,HOUSE,
14318,2017-08-21 16:12:37.560115,2017-08-21 18:14:03.387000,5,Tres Palmas,400,3425 N 25th St,HOUSE,
14315,2017-08-21 15:18:09.120058,2017-08-21 18:38:42.889000,5,Tres Palmas,403,2501 E Whitton Ave,HOUSE,
14319,2017-08-21 16:32:29.056524,2017-08-21 18:49:12.723000,5,Tres Palmas,376,2509 E Whitton Ave,HOUSE,
14352,2017-08-22 01:18:15.763292,2017-08-22 02:45:24.811000,13,Arcadia Villa,595,4118 East Pasadena Avenue,HOUSE,
14364,2017-08-22 06:13:59.136887,2017-08-22 08:40:49.362000,13,Arcadia Villa,585,4168 East Medlock Drive,HOUSE,
14322,2017-08-21 19:14:30.385669,2017-08-22 08:40:49.362000,13,Arcadia Villa,,,MAIN,
14365,2017-08-23 18:42:29.490875,2017-08-24 15:41:45.351000,4,Grovemont,,,MAIN,
14321,2017-08-21 18:49:06.437141,2017-08-21 19:52:02.998000,5,Tres Palmas,402,3509 N 25th St,HOUSE,
14320,2017-08-21 18:27:26.282074,2017-08-21 19:56:30.671000,5,Tres Palmas,398,3409 N 25th St,HOUSE,
14325,2017-08-21 19:51:49.240233,2017-08-21 22:36:18.749000,5,Tres Palmas,381,2417 E Whitton Ave,HOUSE,
14390,2017-08-24 00:09:35.945941,2017-08-24 01:43:26.983000,4,Grovemont,299,2114 E Montebello Ave,HOUSE,
14335,2017-08-21 21:15:50.288933,2017-08-21 23:09:29.599000,5,Tres Palmas,391,2425 E Mitchell Dr,HOUSE,
14369,2017-08-23 18:42:51.841350,2017-08-23 21:42:48.634000,4,Grovemont,297,5722 N 21st Pl,HOUSE,
14337,2017-08-21 22:19:41.412255,2017-08-21 23:21:26.464000,13,Arcadia Villa,602,4106 East Camelback Road,HOUSE,
14338,2017-08-21 22:19:44.006078,2017-08-21 23:21:29.669000,13,Arcadia Villa,592,4110 East Camelback Road,HOUSE,
14343,2017-08-21 22:30:27.099382,2017-08-22 02:57:22.843000,5,Tres Palmas,373,2533 E Whitton Ave,HOUSE,
14382,2017-08-23 22:29:47.640160,2017-08-23 23:36:29.038000,4,Grovemont,342,2102 E Solano Dr,HOUSE,
14340,2017-08-21 22:23:51.552935,2017-08-21 23:45:00.584000,13,Arcadia Villa,591,4111 East Pasadena Avenue,HOUSE,
14373,2017-08-23 20:12:15.801048,2017-08-23 21:52:39.927000,4,Grovemont,303,2031 E Solano Dr,HOUSE,
14377,2017-08-23 21:55:02.727410,2017-08-23 22:29:55.943000,4,Grovemont,343,2032 E Solano Dr,HOUSE,
14339,2017-08-21 22:19:46.796088,2017-08-21 23:56:41.803000,13,Arcadia Villa,590,5015 North 41st Street,HOUSE,
14353,2017-08-22 01:38:35.165399,2017-08-22 03:18:13.109000,5,Tres Palmas,396,2426 E Osborn Rd,HOUSE,
14345,2017-08-21 23:09:36.320831,2017-08-22 00:16:08.573000,5,Tres Palmas,392,2433 E Mitchell Dr,HOUSE,
14354,2017-08-22 01:51:06.301816,2017-08-22 03:21:25.663000,5,Tres Palmas,386,2434 E Mitchell Dr,HOUSE,
14355,2017-08-22 02:45:23.103569,2017-08-22 04:04:55.708000,13,Arcadia Villa,596,4111 East Medlock Drive,HOUSE,
14372,2017-08-23 20:12:10.108351,2017-08-23 21:54:55.269000,4,Grovemont,302,2039 E Solano Dr,HOUSE,
14386,2017-08-23 23:36:58.389754,2017-08-24 01:31:31.466000,4,Grovemont,347,5721 N 20th St,HOUSE,
14357,2017-08-22 02:45:32.560913,2017-08-22 04:09:30.032000,13,Arcadia Villa,601,5128 North 41st Street,HOUSE,
14356,2017-08-22 02:45:29.472345,2017-08-22 04:09:32.222000,13,Arcadia Villa,604,5101 North 41st Street,HOUSE,
14360,2017-08-22 03:21:28.075621,2017-08-22 04:39:53.547000,5,Tres Palmas,377,2449 E Whitton Ave,HOUSE,
14359,2017-08-22 03:01:53.279330,2017-08-22 04:39:53.547000,5,Tres Palmas,374,2525 E Whitton Ave,HOUSE,
14376,2017-08-23 21:42:41.938826,2017-08-23 23:03:00.577000,4,Grovemont,292,2125 E Solano Dr,HOUSE,
14391,2017-08-24 00:42:52.130449,2017-08-24 02:54:13.532000,4,Grovemont,298,2106 E Montebello Ave,HOUSE,
14381,2017-08-23 22:27:00.324817,2017-08-23 23:39:08.457000,4,Grovemont,293,2131 E Solano Dr,HOUSE,
14366,2017-08-23 18:42:36.044690,2017-08-23 20:26:30.570000,4,Grovemont,304,5725 N 20th Pl,HOUSE,
14367,2017-08-23 18:42:43.136259,2017-08-23 21:00:46.187000,4,Grovemont,295,5713 N 21st St,HOUSE,
14380,2017-08-23 22:26:45.212393,2017-08-24 00:11:00.973000,4,Grovemont,289,2101 E Solano Dr,HOUSE,
14371,2017-08-23 18:43:02.433066,2017-08-23 23:05:42.344000,4,Grovemont,336,2048 E Rancho Dr,HOUSE,
14374,2017-08-23 21:00:52.908033,2017-08-23 22:15:50.710000,4,Grovemont,294,5721 N 21st St,HOUSE,
14375,2017-08-23 21:42:36.372773,2017-08-23 22:26:33.869000,4,Grovemont,291,2115 E Solano Dr,HOUSE,
14384,2017-08-23 23:13:12.512887,2017-08-24 01:51:04.632000,4,Grovemont,287,2132 E Solano Dr,HOUSE,
14379,2017-08-23 22:14:01.617979,2017-08-24 00:04:02.701000,4,Grovemont,290,2107 E Solano Dr,HOUSE,
14378,2017-08-23 21:57:51.729419,2017-08-23 23:24:24.555000,4,Grovemont,288,2116 E Solano Dr,HOUSE,
